MaxN

Generated: Friday 02 September 2022 12:02:38

Filename	Frame	Time (mins)	Period	Period time (mins)	OpCode	TapeReader	Depth	Comment	Date	Site	BRUVS.NO	TimeIN	TimeOUT	Bait	Lat	Long	Family	Genus	Species	Code	MaxN	Has fed
GH018767_LcamT3.MP4	  13196	   3.6692	inicio	   2.0356	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Labridae	Halichoeres	nicholsi	Halnichol	1	No
GH038767_LcamT3.MP4	  32513	  41.1392	inicio	  39.5056	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Labridae	Novaculichthys	taeniourus	Novtaenio	1	No
GH038767_LcamT3.MP4	  13268	  35.7880	inicio	  34.1544	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Labridae	Thalassoma	lucasanum	Thalucasa	14	No
GH018767_LcamT3.MP4	  24528	   6.8201	inicio	   5.1866	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Lutjanidae	Lutjanus	argentiventris	Lutargent	3	No
GH018767_LcamT3.MP4	   6891	   1.9161	inicio	   0.2825	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Monacanthidae	Aluterus	scriptus	Aluscript	1	No
GH018767_LcamT3.MP4	  12661	   3.5205	inicio	   1.8869	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Mullidae	Mulloidichthys	dentatus	Muldentat	6	No
GH018767_LcamT3.MP4	  44453	  12.3604	inicio	  10.7268	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Muraenidae	Gymnothorax	castaneus	Gymcastan	3	No
GH018767_LcamT3.MP4	  13064	   3.6325	inicio	   1.9989	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Pomacanthidae	Holacanthus	passer	Holpasser	1	No
GH048767_LcamT3.MP4	  30657	  56.6724	inicio	  55.0389	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Pomacentridae	Abudefduf	troschelii	Abutrosch	5	No
GH028767_LcamT3.MP4	  44890	  28.5313	inicio	  26.8977	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Pomacentridae	Chromis	atrilobata	Chratrilo	80	No
GH028767_LcamT3.MP4	  32097	  24.9741	inicio	  23.3405	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Pomacentridae	Stegastes	acapulcoensis	Steacapul	4	No
GH018767_LcamT3.MP4	  51751	  14.3897	inicio	  12.7561	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Pomacentridae	Stegastes	flavilatus	Steflavil	2	No
GH048767_LcamT3.MP4	  13252	  51.8329	inicio	  50.1993	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Scaridae	Scarus	ghobban	Scaghobba	21	No
GH018767_LcamT3.MP4	  25162	   6.9964	inicio	   5.3629	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Scaridae	Scarus	rubroviolaceus	Scarubrov	1	No
GH018767_LcamT3.MP4	  28716	   7.9846	inicio	   6.3511	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Serranidae	Cephalopholis	panamensis	Ceppaname	2	No
GH018767_LcamT3.MP4	  15038	   4.1814	inicio	   2.5478	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Serranidae	Epinephelus	labriformis	Epilabrif	2	No
GH038767_LcamT3.MP4	   7552	  34.1986	inicio	  32.5650	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Serranidae	Paranthias	colonus	Parcolonu	5	No
GH038767_LcamT3.MP4	   2204	  32.7116	inicio	  31.0780	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Serranidae	Serranus	psittacinus	Serpsitta	3	No
GH018767_LcamT3.MP4	  44453	  12.3604	inicio	  10.7268	R3-LcamT3-RcamN4_Pelada1_2021-09-24	Andres	10		2021-09-25	Pelada1	R3-LcamT3-RcamN4_Pelada1_2021-09-24	10:23	11:52	Yes	10.87168	-85.88647	Tetraodontidae	Canthigaster	punctatissima	Canpuncta	1	No
