MaxN																						
																						
Generated: Friday 16 September 2022 12:48:27																						
																						
Filename	Frame	Time (mins)	Period	Period time (mins)	OpCode	TapeReader	Depth	Comment	Date	Site	BRUVS.NO	TimeIN	TimeOUT	Bait	Lat	Long	Family	Genus	Species	Code	MaxN	Has fed
GH050024_LcamB7.MP4	38703	98.933	inicio	98.0396	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Labridae	Thalassoma	lucasanum	Thalucasa	15	No
GH010023_LcamB7.MP4	9454	2.6287	inicio	1.7353	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Lutjanidae	Hoplopagrus	guentherii	Hopguenth	1	No
GH010023_LcamB7.MP4	4432	1.2323	inicio	0.3389	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Lutjanidae	Lutjanus	argentiventris	Lutargent	1	No
GH040024_LcamB7.MP4	50120	84.4733	inicio	83.5799	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Lutjanidae	Lutjanus	novemfasciatus	Lutnovemf	1	No
GH010023_LcamB7.MP4	5202	1.4464	inicio	0.5531	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Mullidae	Mulloidichthys	dentatus	Muldentat	5	No
GH010023_LcamB7.MP4	5202	1.4464	inicio	0.5531	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Muraenidae	Gymnothorax	dovii	Gymdovii	1	No
GH010023_LcamB7.MP4	3701	1.0291	inicio	0.1357	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Pomacanthidae	Holacanthus	passer	Holpasser	1	No
GH040024_LcamB7.MP4	14301	74.5136	inicio	73.6202	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Pomacentridae	Stegastes	arcifrons	Stearcifr	9	No
GH010023_LcamB7.MP4	8286	2.304	inicio	1.4106	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Scaridae	Scarus	rubroviolaceus	Scarubrov	2	No
GH010023_LcamB7.MP4	3448	0.9587	inicio	0.0653	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Serranidae	Cephalopholis	panamensis	Ceppaname	1	No
GH010023_LcamB7.MP4	5887	1.6369	inicio	0.7435	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Serranidae	Dermatolepis	dermatolepis	Derdermat	1	No
GH010023_LcamB7.MP4	6880	1.913	inicio	1.0196	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Serranidae	Epinephelus	labriformis	Epilabrif	3	No
GH010023_LcamB7.MP4	4523	1.2576	inicio	0.3643	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Serranidae	Paranthias	colonus	Parcolonu	24	No
GH010023_LcamB7.MP4	12311	3.4231	inicio	2.5297	S6-LB7-RB8_Silverado_2022-03-28	Louanne	23.6 m		3/28/22	Silverado	S6-LB7-RB8_Silverado_2022-03-28	8:46:00 AM	10:14:00 AM	Si (Caballa)	"55,388"	"-870,257"	Zanclidae	Zanclus	cornutus	Zancornut	1	No
